State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,Strata_Determining_Factors,Number_Counties,Population_Size,Population_Density,ALE,All_Death,Health_Status,Unhealthy_Days,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic
47,11,Bradley,Tennessee,TN,19,"frontier status, population size, poverty, age",37,92092,280,75.4,976.6,18.9,5.9,12.5,24,63.2,11.6,1.2,93.6,4.2,0.3,0.8,2.9
47,13,Campbell,Tennessee,TN,35,"frontier status, population size, poverty, age",27,40686,85,74.4,1034,35,9.1,19.4,22.4,61.8,14.1,1.8,98.2,0.5,0.3,0.2,1
47,15,Cannon,Tennessee,TN,60,"frontier status, population size, poverty, age, population density",48,13337,50,73.8,1020,15.4,4.7,12.6,23.7,62.1,12.5,1.6,97.5,1.6,0.4,0.1,2
47,17,Carroll,Tennessee,TN,30,"frontier status, population size, poverty, age",57,29121,49,73.1,1129.3,26.1,5.8,15,23.3,59.5,15,2.2,88,10.6,0.2,0.3,1.3
47,19,Carter,Tennessee,TN,24,"frontier status, population size, poverty, age",35,58865,173,75.5,969.9,26.9,8.6,16.6,20.6,64.5,13.2,1.7,97.2,1.6,0.2,0.3,1.2
47,21,Cheatham,Tennessee,TN,48,"frontier status, population size, poverty, age, population density",31,38603,128,75.1,963.9,18.4,4.9,8.8,25.5,64.9,8.6,0.9,96.5,2.1,0.4,0.4,1.7
47,23,Chester,Tennessee,TN,65,"frontier status, population size, poverty, age, population density",30,15941,55,73.9,920,16.2,4.8,13.8,24.9,61,12.3,1.7,89.7,9.3,0.2,0.3,1.6
47,25,Claiborne,Tennessee,TN,52,"frontier status, population size, poverty, age, population density",40,31033,71,73.9,1117.8,30.1,7.1,18.3,23,63,12.7,1.3,97.7,0.9,0.3,0.5,0.7
47,29,Cocke,Tennessee,TN,53,"frontier status, population size, poverty, age, population density",27,34929,80,72.7,1161.7,16.4,6.7,19.4,22.4,63.4,12.8,1.4,96.3,2.1,0.4,0.3,1.2
47,31,Coffee,Tennessee,TN,28,"frontier status, population size, poverty, age",39,50869,119,75.4,1015.7,18.2,5.5,13.2,24.6,60.2,13.6,1.6,94.1,3.7,0.3,0.9,3.2
47,35,Cumberland,Tennessee,TN,50,"frontier status, population size, poverty, age, population density",27,51346,75,76.9,832.5,28.2,7,14.1,20.4,56.5,21,2.1,98.4,0.4,0.2,0.3,1.3
47,37,Davidson,Tennessee,TN,3,"frontier status, population size, poverty",39,575261,1145,74.8,981.9,14.8,5.3,13.5,24.6,64.2,9.7,1.5,67.8,27.5,0.3,2.9,6.5
47,43,Dickson,Tennessee,TN,29,"frontier status, population size, poverty, age",37,45894,94,75,1018.9,22.3,5.7,11.6,25.6,62.1,10.9,1.3,93.6,4.4,0.5,0.4,1.7
47,45,Dyer,Tennessee,TN,50,"frontier status, population size, poverty, age, population density",27,37829,74,73,1101.8,26.9,6.6,15.3,25.2,61.5,11.6,1.7,84.6,13.9,0.2,0.6,1.9
47,51,Franklin,Tennessee,TN,28,"frontier status, population size, poverty, age",39,41003,74,75.9,927.1,17.3,5.4,12.5,23.1,61.6,13.5,1.8,92.9,5.5,0.2,0.6,1.9
47,53,Gibson,Tennessee,TN,50,"frontier status, population size, poverty, age, population density",27,48148,80,73.4,1121.7,22.7,6.6,13.7,23.7,59.2,14.8,2.3,79.3,19.5,0.2,0.3,1.4
47,55,Giles,Tennessee,TN,30,"frontier status, population size, poverty, age",57,29297,48,75.4,1018.5,26.6,5.1,12.9,23.7,61.6,12.8,1.9,87.2,11.3,0.3,0.5,1
47,59,Greene,Tennessee,TN,22,"frontier status, population size, poverty, age",28,65318,105,74.2,1032.3,24.2,6.6,14.1,22,62.4,14,1.6,96.8,2.1,0.2,0.3,1.6
47,63,Hamblen,Tennessee,TN,19,"frontier status, population size, poverty, age",37,59898,372,74.9,1031.9,27.1,8.9,13.9,23.7,62.4,12.6,1.3,93.7,4.1,0.3,1,9.2
47,65,Hamilton,Tennessee,TN,4,"frontier status, population size, poverty",25,310935,573,75.4,944.4,17.3,5.6,13.3,23.6,62.3,12.3,1.8,76.4,20.6,0.3,1.6,2.3
47,69,Hardeman,Tennessee,TN,69,"frontier status, population size, poverty, age, population density",45,28170,42,73.9,1029.9,27.1,8.6,18.4,23.1,64.4,10.9,1.5,58.1,40.6,0.2,0.5,1.2
47,71,Hardin,Tennessee,TN,73,"frontier status, population size, poverty, age, population density",23,25930,45,73.8,1048,25.2,4.3,17.3,22.3,61.4,14.6,1.6,95.2,3.7,0.3,0.3,1.1
47,73,Hawkins,Tennessee,TN,32,"frontier status, population size, poverty, age",37,56196,115,75.6,947.1,24.8,6.7,14.1,22.5,63.2,12.7,1.6,97.4,1.7,0.1,0.3,0.8
47,77,Henderson,Tennessee,TN,60,"frontier status, population size, poverty, age, population density",48,26425,51,73.5,1115.4,21,4.6,12.9,24.4,61.9,12.1,1.5,91,8,0.1,0.2,1.1
47,79,Henry,Tennessee,TN,49,"frontier status, population size, poverty, age, population density",35,31511,56,74,1068,27,4.9,14.6,21.5,60.1,16.1,2.2,90,8.6,0.2,0.4,1.1
47,89,Jefferson,Tennessee,TN,28,"frontier status, population size, poverty, age",39,48394,177,75.5,957.7,20.4,5.6,13.4,22.8,63,12.8,1.4,96.4,2.1,0.4,0.4,2.1
47,93,Knox,Tennessee,TN,4,"frontier status, population size, poverty",25,404972,796,76,929.8,15.1,5.6,12.7,23.3,64.1,11.1,1.5,88.2,8.7,0.3,1.6,1.7
47,97,Lauderdale,Tennessee,TN,69,"frontier status, population size, poverty, age, population density",45,26795,57,72.4,1120.1,20.5,6.6,17.8,25.1,63,10.2,1.7,63.9,34.7,0.6,0.4,1.3
47,99,Lawrence,Tennessee,TN,30,"frontier status, population size, poverty, age",57,41101,67,74.8,955,31.2,7.3,14.4,25.7,59.2,13.2,1.9,97.2,1.6,0.3,0.3,1.3
47,103,Lincoln,Tennessee,TN,30,"frontier status, population size, poverty, age",57,32392,57,74.1,1009.3,16.1,4.2,13.2,23.1,61.1,14,1.8,91.1,6.9,0.5,0.4,1.8
47,105,Loudon,Tennessee,TN,28,"frontier status, population size, poverty, age",39,43387,190,76,938.1,18.6,6.9,10.4,21.6,60.2,16.6,1.7,97.2,1.3,0.3,0.3,3.4
47,107,McMinn,Tennessee,TN,32,"frontier status, population size, poverty, age",37,51327,119,75.5,991.5,26.8,7.8,13.8,23.4,62,13,1.6,93.5,4.5,0.3,0.7,2.3
47,109,McNairy,Tennessee,TN,64,"frontier status, population size, poverty, age, population density",41,25285,45,73,1083.5,20.2,5.2,15.6,24.1,59.6,14.5,1.8,92.6,6.3,0.2,0.2,1.1
47,113,Madison,Tennessee,TN,22,"frontier status, population size, poverty, age",28,94916,170,75,953.5,21.6,5,14,26.6,61.3,10.4,1.7,63.9,34.3,0.2,0.8,2.3
47,115,Marion,Tennessee,TN,32,"frontier status, population size, poverty, age",37,27757,56,73.4,1111.1,25.2,8.4,13.7,23.3,63.1,12.3,1.2,94.8,4.1,0.3,0.3,0.8
47,117,Marshall,Tennessee,TN,30,"frontier status, population size, poverty, age",57,28372,76,75.1,993.7,26,7.3,11.1,24.4,63.1,10.9,1.6,91.6,7.5,0.2,0.2,3.6
47,119,Maury,Tennessee,TN,19,"frontier status, population size, poverty, age",37,76292,124,75.1,1025,21.5,4.9,11.6,25.5,62.7,10.5,1.3,84.8,13.3,0.4,0.6,4.2
47,121,Meigs,Tennessee,TN,41,"frontier status, population size, poverty, age",47,11657,60,75,1014.4,16.9,4.5,15.9,23.9,63.2,11.8,1.1,97.4,1.8,0.3,0.2,0.7
47,123,Monroe,Tennessee,TN,32,"frontier status, population size, poverty, age",37,43185,68,74.3,963.4,26.4,7.6,14.9,24.3,61.8,12.3,1.6,95.7,2.1,0.3,0.7,2.6
47,125,Montgomery,Tennessee,TN,15,"frontier status, population size, poverty, age",23,147202,273,75.7,941.9,12.4,6.1,12.3,29.6,62.3,7.3,0.8,74.4,20,0.5,2.2,5.2
47,131,Obion,Tennessee,TN,30,"frontier status, population size, poverty, age",57,32213,59,73.9,990.5,23.3,6.1,12.8,23.3,61,13.7,2,88.9,10.2,0.1,0.3,3.2
47,133,Overton,Tennessee,TN,64,"frontier status, population size, poverty, age, population density",41,20523,47,73.4,1096.9,25.3,7.6,15.7,22.6,61.3,14.3,1.8,98.3,0.8,0.3,0.2,0.8
47,139,Polk,Tennessee,TN,41,"frontier status, population size, poverty, age",47,15944,37,74.3,1114.4,18.1,5.1,14,22.5,62.6,13.7,1.3,98,0.8,0.1,0.2,0.8
47,141,Putnam,Tennessee,TN,19,"frontier status, population size, poverty, age",37,66580,166,75.8,978.4,15.6,5.2,14.2,23.6,62.7,12,1.6,95.9,1.9,0.3,1.2,4.4
47,145,Roane,Tennessee,TN,50,"frontier status, population size, poverty, age, population density",27,52889,147,75.3,974.1,24.5,5.5,13.2,21.5,61.8,15,1.7,95.2,2.9,0.2,0.5,0.9
47,147,Robertson,Tennessee,TN,45,"frontier status, population size, poverty, age, population density",38,60379,127,74.8,1032.9,15.2,6.1,9.7,25.9,63,10,1.1,90.3,8.3,0.3,0.4,5.2
47,149,Rutherford,Tennessee,TN,12,"frontier status, population size, poverty, age",57,218292,353,76.2,931.2,15,5.9,9.2,26.6,65.6,7,0.8,84.6,11.3,0.3,2.7,4.8
47,155,Sevier,Tennessee,TN,19,"frontier status, population size, poverty, age",37,79282,134,76.1,939.8,21.9,5.6,12.4,22.6,63.6,12.5,1.3,97.5,0.8,0.3,0.6,1.7
47,157,Shelby,Tennessee,TN,3,"frontier status, population size, poverty",39,909035,1205,73.2,1039.4,15.6,5.1,16.6,28.4,61.8,8.6,1.2,45.6,51.3,0.2,2,3.4
47,159,Smith,Tennessee,TN,60,"frontier status, population size, poverty, age, population density",48,18647,59,74.6,1038.7,20.4,4.7,11.9,24.1,63.1,11.2,1.7,95.7,3.1,0.4,0.2,1.7
47,163,Sullivan,Tennessee,TN,14,"frontier status, population size, poverty, age",40,152716,370,75.8,986.6,22.4,6.5,12.8,21.5,61.8,14.8,1.8,96.5,2.1,0.2,0.5,0.8
47,165,Sumner,Tennessee,TN,12,"frontier status, population size, poverty, age",57,145009,274,76.4,906.8,15.7,6,9.5,25.1,63.7,10,1.2,91.3,6.5,0.3,0.9,2.4
47,167,Tipton,Tennessee,TN,33,"frontier status, population size, poverty, age",41,55998,122,74.2,1047.4,21.1,5.6,11.5,26.8,62.9,9.3,1,79.1,19.1,0.4,0.5,1.6
47,177,Warren,Tennessee,TN,32,"frontier status, population size, poverty, age",37,39753,92,75.5,967.6,30,9.7,15.3,23.9,61.8,12.8,1.6,95.4,3.2,0.2,0.6,6.7
47,179,Washington,Tennessee,TN,14,"frontier status, population size, poverty, age",40,112507,345,75.5,964.9,23.2,6,13.6,22.1,63.6,12.7,1.7,93.8,4,0.3,0.9,1.8
47,183,Weakley,Tennessee,TN,30,"frontier status, population size, poverty, age",57,33732,58,76.1,930,27.7,7,14.7,22.7,62.6,12.5,2.1,90.4,7,0.1,1.9,1.4
47,187,Williamson,Tennessee,TN,12,"frontier status, population size, poverty, age",57,153595,264,78.8,805.3,7.9,3.5,5.1,26.4,65,7.8,0.8,92.1,5,0.2,2,3.4
47,189,Wilson,Tennessee,TN,45,"frontier status, population size, poverty, age, population density",38,100508,176,75.8,964.9,15.9,5.5,7.9,25.2,64.6,9.1,1,91.4,6.8,0.3,0.7,2.1
48,1,Anderson,Texas,TX,8,"frontier status, population size, poverty",54,56408,53,72,1136.1,17.5,5.1,20.1,21.2,66.9,10.1,1.8,75.3,22.6,0.7,0.7,13.1
48,5,Angelina,Texas,TX,23,"frontier status, population size, poverty, age",37,81557,102,75,988.4,24,8.4,17.3,28.5,58.3,11.5,1.7,83.3,14.9,0.4,0.7,16.8
48,27,Bell,Texas,TX,6,"frontier status, population size, poverty",53,256057,242,76.7,871.8,16.7,5.6,14.8,33,57.8,8.1,1.2,71,21.5,0.9,3.4,18.3
48,29,Bexar,Texas,TX,1,"frontier status, population size",34,1518370,1218,76.9,849.8,19.2,6.1,17.6,29.5,60.2,9.1,1.2,88.2,7.4,1.1,2.1,56.4
48,37,Bowie,Texas,TX,23,"frontier status, population size, poverty, age",37,90643,102,74.8,1020.5,19.7,7.7,17.5,25.1,61.7,11.6,1.6,73.2,24.3,0.6,0.7,5.3
48,39,Brazoria,Texas,TX,15,"frontier status, population size, poverty, age",23,278484,201,76.1,944.2,16.9,5,11.5,28.7,62.4,8.1,0.8,84.3,10.1,0.6,3.9,24.8
48,41,Brazos,Texas,TX,7,"frontier status, population size, poverty",33,156305,267,78.5,839.3,8.6,5.3,18.9,26.5,66,6.5,1,83,10.8,0.5,4.7,19.6
48,49,Brown,Texas,TX,36,"frontier status, population size, poverty, age",23,38664,41,75.5,1004.1,23.5,5.4,18.1,26.3,58,13.7,2,93.9,4.1,0.7,0.6,17.6
48,53,Burnet,Texas,TX,49,"frontier status, population size, poverty, age, population density",35,41676,42,77,819.5,20.2,6.4,11.9,23,56,18.3,2.7,96.4,1.7,0.7,0.4,16
48,61,Cameron,Texas,TX,5,"frontier status, population size, poverty",25,378311,418,80.1,688.2,26.7,5.5,29.5,35.5,53.9,9.3,1.3,97.5,0.8,0.6,0.7,85.9
48,67,Cass,Texas,TX,36,"frontier status, population size, poverty, age",23,30155,32,73.5,970.8,27.7,7.7,17.4,24,57.6,15.8,2.7,79.6,18.8,0.5,0.2,2.5
48,85,Collin,Texas,TX,10,"frontier status, population size, poverty, age",36,659457,778,79.7,752.8,11.4,5.2,5.4,28.5,65.5,5.5,0.5,81.3,6.9,0.5,9.6,12.7
48,91,Comal,Texas,TX,18,"frontier status, population size, poverty, age",20,96018,171,78.8,759.8,23.4,5.3,9.9,24.8,61.4,12.1,1.7,96.4,1.5,0.6,0.7,23.6
48,99,Coryell,Texas,TX,20,"frontier status, population size, poverty, age",32,75802,72,76.7,868.2,10.6,6.1,15.7,28.4,65.1,5.8,0.7,72,21.5,1,2.6,13.6
48,113,Dallas,Texas,TX,1,"frontier status, population size",34,2305454,2621,76.3,878.3,20.6,5.7,16.9,29.7,62,7.4,0.9,72.9,20.9,0.6,4.5,36.1
48,121,Denton,Texas,TX,10,"frontier status, population size, poverty, age",36,554642,624,78.3,856.8,12.1,4.5,8.3,28.3,66.4,4.9,0.5,85.1,7.1,0.6,5.6,15.2
48,135,Ector,Texas,TX,7,"frontier status, population size, poverty",33,125339,139,75.4,1005.5,22.6,6.3,19.3,31.3,57.7,9.9,1.1,92.4,4.9,1.1,0.8,47.6
48,139,Ellis,Texas,TX,15,"frontier status, population size, poverty, age",23,133474,142,75.5,976.3,17.6,5,10.9,28.9,62.1,8,1.1,89.2,8.7,0.7,0.5,21.1
48,141,El Paso,Texas,TX,3,"frontier status, population size, poverty",39,721598,712,78.3,787.3,22.9,6.1,25.7,33.1,56.6,9.2,1.1,93.5,3.3,1.1,1.3,80.9
48,143,Erath,Texas,TX,49,"frontier status, population size, poverty, age, population density",35,34076,31,77,873.6,17.1,5.2,15.8,26.7,59.8,11.4,2.1,96.5,1.1,0.7,1,16.3
48,157,Fort Bend,Texas,TX,10,"frontier status, population size, poverty, age",36,463650,530,78.9,773,12.7,4.7,8.4,28.9,65,5.6,0.5,62.4,21.1,0.4,14.9,22.3
48,167,Galveston,Texas,TX,6,"frontier status, population size, poverty",53,277563,697,75.4,988.4,17.2,6.1,13.7,27,62.1,9.7,1.2,80.7,14.9,0.5,2.8,19.8
48,171,Gillespie,Texas,TX,59,"frontier status, population size, poverty, age, population density",32,23088,22,78.8,717.8,7.2,4.9,10.8,20.7,53.8,21.7,3.8,98.6,0.4,0.5,0.2,16.9
48,181,Grayson,Texas,TX,6,"frontier status, population size, poverty",53,116834,125,75.4,944.5,20,6.7,13.5,25.8,59.4,12.8,2,90.1,5.9,1.4,0.7,8.7
48,183,Gregg,Texas,TX,6,"frontier status, population size, poverty",53,115649,422,74.4,1032.7,22.9,5.9,16.4,28,58.7,11.7,1.6,76.9,20.4,0.6,1,11.8
48,187,Guadalupe,Texas,TX,23,"frontier status, population size, poverty, age",37,103032,145,78.1,783.7,16.7,5.7,12.1,27.1,61.1,10.5,1.4,91.4,5.6,0.7,1.2,33.6
48,189,Hale,Texas,TX,51,"frontier status, population size, poverty, age, population density",33,36233,36,77.3,827.7,15.9,5.9,20.1,32.1,55.5,10.8,1.6,92,5.9,1.2,0.6,52
48,199,Hardin,Texas,TX,29,"frontier status, population size, poverty, age",37,50976,57,73.9,1046.3,19.6,6.4,12.5,26.2,61.4,11.2,1.2,92,6.6,0.3,0.3,3
48,201,Harris,Texas,TX,1,"frontier status, population size",34,3693050,2136,76.3,899.8,18.6,5.5,16.2,30.1,62.2,6.9,0.7,74.4,18.4,0.6,5.6,37.3
48,203,Harrison,Texas,TX,8,"frontier status, population size, poverty",54,63459,71,74.7,977.3,24.6,7.6,16.1,26.9,60.2,11.2,1.7,75.3,23.1,0.4,0.6,7.4
48,209,Hays,Texas,TX,20,"frontier status, population size, poverty, age",32,124432,184,78.7,801.5,15.7,6.2,12.4,26.4,65.9,6.9,0.8,93,4.1,0.8,1.1,31
48,213,Henderson,Texas,TX,24,"frontier status, population size, poverty, age",35,80017,92,74.5,971.8,24.7,6.5,16.6,24.5,57.9,15.7,1.9,91.8,6.4,0.5,0.4,8.9
48,215,Hidalgo,Texas,TX,3,"frontier status, population size, poverty",39,678275,432,80.2,660.7,29.4,5.6,31,36.8,54,8.2,1.1,97.4,0.9,0.6,0.9,89.2
48,217,Hill,Texas,TX,35,"frontier status, population size, poverty, age",27,35424,37,75,975.1,21.1,5.5,16.1,26,57.4,14.5,2.1,91.2,6.9,0.4,0.4,16
48,219,Hockley,Texas,TX,67,"frontier status, population size, poverty, age, population density",31,22787,25,76.6,919.3,14.9,5.2,17.5,30,57.4,10.9,1.8,94.5,3.7,1,0.4,41.1
48,221,Hood,Texas,TX,30,"frontier status, population size, poverty, age",57,47930,114,75.9,909,20.1,6.6,11.1,22.9,58.5,16.9,1.7,97,0.8,0.8,0.4,8.8
48,231,Hunt,Texas,TX,23,"frontier status, population size, poverty, age",37,82543,98,75.1,977.9,17.4,4.5,15.4,26.7,60.9,11,1.4,88.3,9,0.7,0.7,10.6
48,233,Hutchinson,Texas,TX,40,"frontier status, population size, poverty, age",62,22484,25,76,960.7,21,5.9,12.6,27.9,56.4,13.8,2,93.9,2.9,1.3,0.5,17.5
48,245,Jefferson,Texas,TX,7,"frontier status, population size, poverty",33,247571,274,74.8,985.1,16.6,6.4,18.1,26.6,60.1,11.6,1.7,60.4,35.3,0.4,3,12.5
48,251,Johnson,Texas,TX,15,"frontier status, population size, poverty, age",23,146376,201,75.5,1011.1,19.1,7.7,10.9,27.7,62.5,8.9,0.9,94.1,3.2,0.7,1,14.7
48,257,Kaufman,Texas,TX,23,"frontier status, population size, poverty, age",37,89129,113,74.4,1080.8,17.7,6.3,11.5,27.7,62.6,8.7,1,87.4,10.1,0.6,0.8,14.3
48,259,Kendall,Texas,TX,55,"frontier status, population size, poverty, age, population density",47,28607,43,78.1,840.4,13.5,4.8,9.2,25.2,60.5,12.8,1.5,97.4,0.9,0.6,0.5,18.7
48,265,Kerr,Texas,TX,49,"frontier status, population size, poverty, age, population density",35,46496,42,78.3,802.3,16.6,5.8,13.7,22.7,52.9,20.9,3.6,95.9,2,0.6,0.7,21.8
48,277,Lamar,Texas,TX,35,"frontier status, population size, poverty, age",27,49644,54,74.7,958.8,21.4,7.1,17.8,26.6,57.7,13.2,2.4,83.7,13.3,1.1,0.6,4.4
48,291,Liberty,Texas,TX,23,"frontier status, population size, poverty, age",37,75141,65,72.6,1153.2,18.6,7.4,16.3,27.3,62.5,9.2,1,85.9,12.3,0.5,0.5,13.4
48,303,Lubbock,Texas,TX,7,"frontier status, population size, poverty",33,252284,280,76,918.4,15.5,5.7,17.6,27.6,61.1,9.9,1.4,89.1,7.7,0.7,1.5,29.5
48,309,McLennan,Texas,TX,7,"frontier status, population size, poverty",33,224668,216,75.8,895.8,16,5.9,18,28.7,58.9,10.6,1.7,81.7,15.2,0.6,1.4,20.5
48,321,Matagorda,Texas,TX,51,"frontier status, population size, poverty, age, population density",33,37849,34,74.4,1034,22.2,6.3,18.1,29.3,57.8,11.5,1.4,83.7,12.4,0.9,2.4,34.7
48,329,Midland,Texas,TX,6,"frontier status, population size, poverty",53,121371,135,77.1,869.9,13.1,5.1,15.4,29.6,58.6,10.5,1.2,90.3,7.1,0.8,1.1,34
48,339,Montgomery,Texas,TX,4,"frontier status, population size, poverty",25,378033,362,75.9,933.2,19.6,5.6,10.4,28.1,63,8.1,0.8,92.8,4.1,0.5,1.6,15.9
48,347,Nacogdoches,Texas,TX,8,"frontier status, population size, poverty",54,60468,64,75.2,938.8,22.4,7.6,19.9,27.7,60.6,10.2,1.6,81.4,16.4,0.5,0.9,14.2
48,355,Nueces,Texas,TX,5,"frontier status, population size, poverty",25,319704,383,76.3,896.4,18.3,6.6,19.6,28.9,59.8,10.1,1.3,92.5,4.3,0.8,1.5,58.2
48,361,Orange,Texas,TX,23,"frontier status, population size, poverty, age",37,84983,238,73.7,1071.7,25.6,8.3,14.5,26.6,60.1,12,1.3,89,8.7,0.6,0.8,4.4
48,367,Parker,Texas,TX,45,"frontier status, population size, poverty, age, population density",38,102801,114,76.1,985,18.1,6.4,11,25.8,63.7,9.7,0.9,95.9,2.1,0.6,0.5,8.4
48,373,Polk,Texas,TX,49,"frontier status, population size, poverty, age, population density",35,46640,44,73.8,1039.6,27.1,6.2,16.8,22.4,57.7,17.5,2.4,85.1,12,1.6,0.6,10
48,375,Potter,Texas,TX,7,"frontier status, population size, poverty",33,119852,132,72.9,1114.5,20.5,7.2,20.8,30.2,58.1,10,1.6,84.6,10.4,1,2.6,31.9
48,381,Randall,Texas,TX,45,"frontier status, population size, poverty, age, population density",38,110053,120,78.8,796,18,6.5,8.5,26.4,62.6,9.8,1.1,94.9,2,0.7,1.4,12.8
48,397,Rockwall,Texas,TX,48,"frontier status, population size, poverty, age, population density",31,62944,489,77.5,900.3,9.2,6.3,6.8,27.6,64,7.7,0.7,91.7,4.8,0.5,2.2,13.3
48,401,Rusk,Texas,TX,34,"frontier status, population size, poverty, age",22,47971,52,75.2,952.4,26.4,4.9,15.3,24.3,60.8,12.8,2.1,80.2,18.5,0.3,0.3,10.4
48,409,San Patricio,Texas,TX,8,"frontier status, population size, poverty",54,69209,100,75.5,970,18.4,6.2,17.9,30.9,57.9,10,1.1,94.6,2.8,0.8,1,51.6
48,423,Smith,Texas,TX,6,"frontier status, population size, poverty",53,190594,205,76,905.4,18.7,5.5,14.7,27.5,58.3,12.4,1.7,78.9,18.6,0.5,1,14.2
48,439,Tarrant,Texas,TX,1,"frontier status, population size",34,1620479,1877,76.3,907.1,16.3,5.7,12.9,29.2,62.4,7.5,0.9,79.8,13.8,0.7,4.3,23.7
48,441,Taylor,Texas,TX,6,"frontier status, population size, poverty",53,125039,137,76,960.2,19,7.3,16.3,28.7,58.3,11.3,1.7,89,6.9,0.8,1.6,19.8
48,451,Tom Green,Texas,TX,6,"frontier status, population size, poverty",53,103611,68,76.2,911.1,14.2,5.3,16.7,27.6,58.5,12,1.9,92.7,4.3,0.8,1.1,33.3
48,453,Travis,Texas,TX,3,"frontier status, population size, poverty",39,888185,898,78.2,790.8,13.3,5.2,13.9,26.3,66.8,6.1,0.8,83.4,8.8,0.7,5.5,31.4
48,467,Van Zandt,Texas,TX,49,"frontier status, population size, poverty, age, population density",35,52491,62,75.1,966.4,20.1,6.1,14,24.9,58.2,15.1,1.9,94.9,3.2,0.7,0.4,8.5
48,469,Victoria,Texas,TX,23,"frontier status, population size, poverty, age",37,85648,97,76.7,861.5,24.7,6.2,15.5,29.3,58,11.2,1.5,91.2,6.4,0.7,1.1,41.1
48,471,Walker,Texas,TX,8,"frontier status, population size, poverty",54,62735,80,74.9,931.2,20,6.3,19.4,22.2,68.2,8.5,1,74.5,23.4,0.4,0.9,15
48,477,Washington,Texas,TX,49,"frontier status, population size, poverty, age, population density",35,31521,52,76.6,861.5,11.4,6.5,13.6,26.7,56.5,14.2,2.5,79.7,18.3,0.3,1.4,11.6
48,479,Webb,Texas,TX,7,"frontier status, population size, poverty",33,224695,67,78.5,755.1,24.4,6.6,27.1,38.8,53.5,6.8,0.9,98,0.6,0.6,0.6,94.8
48,485,Wichita,Texas,TX,6,"frontier status, population size, poverty",53,125894,201,75.1,1016.6,15.4,6.4,15.6,28.2,58.5,11.8,1.6,84.2,10.6,1,2.1,13.8
48,491,Williamson,Texas,TX,12,"frontier status, population size, poverty, age",57,333457,297,79.7,700,12,4.8,6.9,29.3,63.1,6.8,0.9,87.8,6.3,0.5,3.9,19.6
48,493,Wilson,Texas,TX,33,"frontier status, population size, poverty, age",41,37529,47,77.8,852.6,13.1,4.7,12,27.1,61.9,9.8,1.2,96.2,2,0.7,0.6,37.7
48,497,Wise,Texas,TX,29,"frontier status, population size, poverty, age",37,56696,63,75.2,1008.8,17.9,5.2,10.8,26.5,63.1,9.4,1,96.2,1.4,0.8,0.4,12.8
48,499,Wood,Texas,TX,49,"frontier status, population size, poverty, age, population density",35,40855,63,75.3,964.9,22.4,8.3,15.2,22,57.2,18.7,2.2,92.6,5.9,0.5,0.3,6.9
49,1,Beaver,Utah,UT,82,"frontier status, population size, poverty, age",37,6204,2,76.9,903.3,11.1,6.3,10.1,33.1,54.2,10.6,2.1,97.1,0.3,1.2,1,8.4
49,3,Box Elder,Utah,UT,47,"frontier status, population size, poverty, age, population density",34,46440,8,78.4,811.2,12.9,6.5,8.4,32.8,56.2,9.7,1.3,96.8,0.3,1,1.1,7.2
49,5,Cache,Utah,UT,45,"frontier status, population size, poverty, age, population density",38,98055,84,80.6,675.4,8.3,5.4,11.4,32.7,59.8,6.3,1.3,95.4,0.5,0.6,2.6,8
49,7,Carbon,Utah,UT,42,"frontier status, population size, poverty, age",53,19437,13,79,927.9,18.1,7.1,13.5,28.8,57.6,11.6,1.9,97.5,0.3,1.2,0.6,10.8
49,11,Davis,Utah,UT,12,"frontier status, population size, poverty, age",57,268187,881,79.4,775.1,9.3,5.7,7.4,33.1,59.1,7,0.8,94.6,1.2,0.6,2.1,6.4
49,13,Duchesne,Utah,UT,86,"frontier status, population size, poverty, age",38,15354,5,76.3,1032.9,17.7,6.1,14.3,33.9,56.1,9.3,0.7,92.9,0.3,5,0.4,4.1
49,15,Emery,Utah,UT,80,"frontier status, population size, poverty, age",41,10711,2,77.6,807.8,14.2,6.2,11.6,31.3,57.2,10.2,1.3,97.9,0.3,0.8,0.4,6
49,17,Garfield,Utah,UT,83,"frontier status, population size, poverty, age",29,4470,1,77.8,852.2,15,6.3,10,29.7,54.1,14.9,1.4,97.4,0.2,2,0.3,3.1
